CV1 CV2 aepbe0 electron_affinity polarizability_pbe C O N S Cl H
7.31719e-02 3.85376e-02 -1.3401517e+03 9.5245000e-01 1.1143190e+01 5 1 1 0 0 5
6.33914e-02 1.67264e-02 -1.3439996e+03 1.2513700e+00 1.2339869e+01 5 1 1 0 0 5
-1.87518e-01 -3.24617e-01 -1.1873737e+03 1.3148200e+00 1.2257064e+01 5 1 1 0 0 3
1.90573e-01 2.05798e-01 -1.6415872e+03 1.8037000e-01 1.1548558e+01 5 1 1 0 0 9
1.16501e-01 1.04915e-01 -1.4857968e+03 2.6402000e-01 1.0937574e+01 5 1 1 0 0 7
-1.82361e-01 -8.77051e-02 -1.2532253e+03 1.7399800e+00 1.0589468e+01 4 1 2 0 0 4
-2.17549e-01 -1.21524e-01 -1.2479763e+03 1.5551500e+00 9.8561410e+00 4 1 2 0 0 4
-4.32803e-01 -2.86847e-01 -1.0906560e+03 1.7191100e+00 1.0651053e+01 4 1 2 0 0 2
-8.99510e-02 3.87902e-02 -1.3971074e+03 5.3827000e-01 9.7798250e+00 4 1 2 0 0 6
2.50682e-01 -9.79107e-02 -1.5941201e+03 4.3772000e-01 1.0233177e+01 4 2 1 0 0 9
1.54820e-01 -1.35906e-01 -1.4503448e+03 8.8818000e-01 1.0552993e+01 4 2 1 0 0 7
1.04823e-01 -1.71510e-01 -1.3179973e+03 2.0110300e+00 1.0312337e+01 4 2 1 0 0 5
1.64242e-01 -1.46762e-01 -1.4482545e+03 8.9648000e-01 1.0115477e+01 4 2 1 0 0 7
1.00616e-01 -1.85314e-01 -1.3164445e+03 1.8237400e+00 9.6942750e+00 4 2 1 0 0 5
5.94143e-02 -2.90159e-01 -1.2896604e+03 8.5186000e-01 1.0374125e+01 4 2 1 0 0 5
-3.51558e-02 -3.66544e-01 -1.1543453e+03 2.0842100e+00 1.0141426e+01 4 2 1 0 0 3
1.80107e-01 -9.63152e-02 -1.4623569e+03 1.1636300e+00 9.5982800e+00 4 2 1 0 0 7
-2.70575e-01 2.57009e-01 -1.5041091e+03 -2.5830000e-02 1.0309982e+01 4 1 2 0 0 8
1.15908e-01 -2.04035e-01 -1.3208464e+03 2.2440200e+00 9.8404950e+00 4 2 1 0 0 5
-1.86133e-03 -3.84976e-01 -1.1565511e+03 2.2913000e+00 9.3693860e+00 4 2 1 0 0 3
2.05987e-01 -1.50576e-01 -1.4488693e+03 3.2471000e-01 1.0134688e+01 4 2 1 0 0 7
1.08066e-01 -2.87139e-01 -1.2882614e+03 2.8494000e-01 9.7034170e+00 4 2 1 0 0 5
2.63016e-01 -2.15807e-01 -1.4443685e+03 1.0753000e-01 1.0239142e+01 4 2 1 0 0 7
-3.41717e-01 2.47631e-01 -1.5189659e+03 -8.3030000e-02 1.0244596e+01 4 1 2 0 0 8
-3.58053e-01 2.42133e-01 -1.5223463e+03 -9.9080000e-02 1.0303993e+01 4 1 2 0 0 8
-2.86549e-01 1.96748e-01 -1.5232040e+03 5.5240000e-02 1.1145271e+01 4 1 2 0 0 8
-3.50680e-01 7.94121e-02 -1.3647129e+03 9.9540000e-02 1.0509782e+01 4 1 2 0 0 6
3.05790e-01 -2.49432e-01 -1.4518239e+03 2.0757000e-01 9.6011330e+00 4 2 1 0 0 7
2.57085e-01 -2.31730e-01 -1.4541670e+03 2.4289000e-01 1.0380353e+01 4 2 1 0 0 7
1.90480e-01 -3.52001e-01 -1.2950765e+03 3.2134000e-01 9.7099570e+00 4 2 1 0 0 5
-2.93816e-01 -3.42428e-02 -1.3654374e+03 -3.5252000e-01 1.0384055e+01 4 1 2 0 0 6
-2.05611e-01 3.21312e-02 -1.3728315e+03 3.8372000e-01 1.0008531e+01 4 1 2 0 0 6
-2.03080e-01 2.95432e-02 -1.3731855e+03 9.0630000e-01 1.0047441e+01 4 1 2 0 0 6
-1.64710e-01 1.37137e-01 -1.5145898e+03 1.8977000e-01 1.0183985e+01 4 1 2 0 0 8
-2.60968e-01 -3.45197e-02 -1.3608210e+03 -3.0127000e-01 1.0407183e+01 4 1 2 0 0 6
-4.71753e-02 6.39758e-02 -1.4921324e+03 -2.7765000e-01 1.0580356e+01 4 1 2 0 0 8
-1.05266e-01 -3.46869e-02 -1.3544866e+03 -1.9663000e-01 1.0457086e+01 4 1 2 0 0 6
-4.49016e-02 7.59250e-02 -1.4853765e+03 -1.4931000e-01 1.0671956e+01 4 1 2 0 0 8
-1.04715e-01 -4.19181e-02 -1.3512614e+03 7.1911000e-01 1.1114837e+01 4 1 2 0 0 6
-1.12579e-01 -5.15077e-02 -1.3514851e+03 6.5187000e-01 1.1104044e+01 4 1 2 0 0 6
-1.05729e-01 1.02782e-01 -1.4701429e+03 -1.0541000e-01 1.1199493e+01 4 1 2 0 0 8
-8.28543e-02 8.93691e-02 -1.4650319e+03 -7.6690000e-02 1.0926343e+01 4 1 2 0 0 8
-8.40177e-02 1.12048e-01 -1.4630356e+03 -4.4500000e-03 1.0872213e+01 4 1 2 0 0 8
-8.83513e-02 1.10430e-01 -1.4647185e+03 -1.3888000e-01 1.1131289e+01 4 1 2 0 0 8
-1.48896e-01 2.51071e-01 -1.6149420e+03 6.0350000e-02 1.1487417e+01 4 1 2 0 0 10
-1.24984e-01 1.06072e-01 -1.4775353e+03 8.2352000e-01 1.3421191e+01 4 1 2 0 0 8
-1.11603e-01 9.46467e-02 -1.4766974e+03 7.8837000e-01 1.2382887e+01 4 1 2 0 0 8
-1.90238e-01 -6.93141e-02 -1.3177959e+03 6.1006000e-01 1.2813894e+01 4 1 2 0 0 6
-2.12034e-01 1.74902e-01 -1.4855964e+03 3.7440000e-01 1.0986938e+01 4 1 2 0 0 8
-2.56675e-01 5.11438e-02 -1.3285629e+03 3.6233000e-01 1.0439356e+01 4 1 2 0 0 6
-1.24377e-01 1.06113e-01 -1.4717555e+03 7.4936000e-01 1.1672663e+01 4 1 2 0 0 8
-1.92535e-01 -3.35583e-02 -1.3136816e+03 7.1621000e-01 1.1445871e+01 4 1 2 0 0 6
-1.11597e-01 8.91205e-02 -1.4725531e+03 1.6259000e-01 1.1555701e+01 4 1 2 0 0 8
-1.91912e-01 -3.88964e-02 -1.3128394e+03 2.2362000e-01 1.1049370e+01 4 1 2 0 0 6
-8.45457e-02 8.90616e-02 -1.4665809e+03 -1.0546000e-01 1.1887830e+01 4 1 2 0 0 8
-8.36631e-02 8.89042e-02 -1.4651819e+03 -1.4157000e-01 1.0851720e+01 4 1 2 0 0 8
-2.21603e-01 1.84150e-01 -1.4843556e+03 3.5488000e-01 1.0412392e+01 4 1 2 0 0 8
-1.43035e-01 1.51762e-01 -1.4965571e+03 2.2376000e-01 1.0434364e+01 4 1 2 0 0 8
-1.01531e-01 9.50247e-02 -1.4680608e+03 -1.0088000e-01 1.1440201e+01 4 1 2 0 0 8
-1.72019e-01 -4.48762e-02 -1.3089727e+03 -1.6500000e-03 1.1139797e+01 4 1 2 0 0 6
-1.36192e-01 1.25950e-01 -1.4952662e+03 3.8604000e-01 1.0970116e+01 4 1 2 0 0 8
-2.01281e-01 1.08242e-02 -1.3398157e+03 3.5585000e-01 1.0399480e+01 4 1 2 0 0 6
-1.49863e-01 -8.15234e-02 -1.1924053e+03 9.0607000e-01 9.0826830e+00 4 1 2 0 0 4
-1.44841e-01 -1.08687e-01 -1.2013696e+03 7.4613000e-01 9.6634000e+00 4 1 2 0 0 4
-2.27581e-01 -6.81726e-02 -1.1948966e+03 1.0043500e+00 9.7816490e+00 4 1 2 0 0 4
1.82116e-01 2.11458e-01 -1.6140636e+03 -2.4926500e+00 1.0456983e+01 5 1 1 0 0 9
2.18799e-01 3.30985e-01 -1.6047560e+03 -2.3980300e+00 1.0278409e+01 5 1 1 0 0 9
1.91871e-01 2.21180e-01 -1.6172727e+03 -2.8485100e+00 1.0373496e+01 5 1 1 0 0 9
2.11955e-01 2.90767e-01 -1.6116450e+03 -2.4500500e+00 1.0327510e+01 5 1 1 0 0 9
2.20474e-01 2.84283e-01 -1.6126643e+03 -2.7385500e+00 1.0255947e+01 5 1 1 0 0 9
1.70782e-01 2.53976e-01 -1.4798762e+03 1.8329000e-01 9.7666280e+00 5 1 1 0 0 7
1.74257e-01 2.22339e-01 -1.6147058e+03 -2.7628700e+00 1.0250527e+01 5 1 1 0 0 9
2.22855e-01 2.63049e-01 -1.6073210e+03 -2.5854000e+00 1.0287088e+01 5 1 1 0 0 9
1.64350e-01 2.58326e-01 -1.4788752e+03 1.8316000e-01 9.7868040e+00 5 1 1 0 0 7
2.04262e-01 2.19353e-01 -1.6115665e+03 -2.7134200e+00 1.0267290e+01 5 1 1 0 0 9
1.65816e-01 2.26358e-01 -1.3293900e+03 2.7180000e-01 9.7280280e+00 5 1 1 0 0 5
1.88941e-01 2.14180e-01 -1.4519545e+03 -6.9022000e-01 1.0120539e+01 5 1 1 0 0 7
-3.00065e-01 8.27948e-02 -1.3588939e+03 -1.4491000e-01 9.5451070e+00 4 1 2 0 0 6
-1.74107e-01 3.48327e-02 -1.3420170e+03 -2.7150000e-02 9.5801570e+00 4 1 2 0 0 6
1.92779e-01 -2.50672e-01 -1.2592430e+03 3.1390000e-01 8.7752850e+00 4 2 1 0 0 5
1.85283e-01 1.85292e-01 -1.5935933e+03 -2.4752300e+00 1.0569273e+01 5 1 1 0 0 9
1.93188e-01 1.99778e-01 -1.5983711e+03 -2.3234500e+00 1.0604472e+01 5 1 1 0 0 9
2.62907e-01 1.12388e-01 -1.4817200e+03 -9.5929000e-01 1.0126477e+01 5 1 1 0 0 7
1.73429e-01 2.24207e-01 -1.5881906e+03 -3.1741900e+00 1.0823650e+01 5 1 1 0 0 9
-1.71418e-01 1.38516e-01 -1.4886982e+03 -3.2981000e-01 1.0501757e+01 4 1 2 0 0 8
1.24365e-01 -9.97609e-02 -1.4350309e+03 3.4970000e-01 9.7748170e+00 4 2 1 0 0 7
-1.40294e-01 1.40390e-01 -1.4617834e+03 -1.4100000e-02 1.1202150e+01 4 1 2 0 0 8
2.84374e-01 -2.29218e-01 -1.3792068e+03 3.4637000e-01 1.0290501e+01 4 2 1 0 0 7
2.25772e-01 2.57340e-01 -1.6070186e+03 -2.6647300e+00 1.0330531e+01 5 1 1 0 0 9
1.74089e-01 2.37339e-01 -1.4805187e+03 3.6523000e-01 9.7955080e+00 5 1 1 0 0 7
1.41068e-01 1.90317e-01 -1.5115754e+03 7.6050000e-02 9.8411000e+00 5 1 1 0 0 7
2.01444e-01 2.46562e-01 -1.6109421e+03 -2.5674100e+00 1.0214185e+01 5 1 1 0 0 9
1.53696e-01 2.11507e-01 -1.4870104e+03 4.8500000e-01 9.7218330e+00 5 1 1 0 0 7
-1.96238e-01 1.04787e-01 -1.3599567e+03 1.6847000e-01 9.3793520e+00 4 1 2 0 0 6
2.29876e-01 2.28473e-01 -1.6164244e+03 -2.5093200e+00 1.0264958e+01 5 1 1 0 0 9
1.87420e-01 2.08598e-01 -1.4940132e+03 5.5429000e-01 9.7492990e+00 5 1 1 0 0 7
2.44392e-01 1.35269e-01 -1.3589934e+03 9.2652000e-01 9.6440660e+00 5 1 1 0 0 5
2.26139e-01 1.21409e-01 -1.3574723e+03 9.8696000e-01 9.6805720e+00 5 1 1 0 0 5
2.92583e-01 1.41818e-01 -1.4829376e+03 -1.0369500e+00 9.9426560e+00 5 1 1 0 0 7
2.89369e-01 1.36212e-01 -1.4866223e+03 -1.0038700e+00 1.0044934e+01 5 1 1 0 0 7
2.87385e-01 1.33042e-01 -1.4882897e+03 -9.0614000e-01 1.0142338e+01 5 1 1 0 0 7
1.36358e-01 2.10671e-01 -1.4942120e+03 2.1762000e-01 9.7287750e+00 5 1 1 0 0 7
9.47371e-02 1.49131e-01 -1.3548333e+03 1.0853100e+00 9.7370690e+00 5 1 1 0 0 5
2.05430e-01 2.26959e-01 -1.6188169e+03 -2.6811600e+00 1.0195952e+01 5 1 1 0 0 9
1.61375e-01 1.86376e-01 -1.4929277e+03 5.0308000e-01 9.8497100e+00 5 1 1 0 0 7
1.55459e-01 1.67904e-01 -1.3490013e+03 1.4298600e+00 9.6952570e+00 5 1 1 0 0 5
1.91727e-01 1.83756e-01 -1.4741978e+03 -4.7462000e-01 1.0172270e+01 5 1 1 0 0 7
1.30922e-01 1.12190e-01 -1.3910559e+03 4.6559000e-01 1.0396343e+01 5 1 1 0 0 5
1.66154e-01 2.25823e-01 -1.6591636e+03 6.6700000e-02 1.0526105e+01 5 1 1 0 0 9
1.28470e-01 1.52588e-01 -1.5175585e+03 8.2880000e-02 1.0418420e+01 5 1 1 0 0 7
1.30782e-01 1.51247e-01 -1.5211470e+03 3.8053000e-01 1.0528579e+01 5 1 1 0 0 7
-4.62036e-03 -2.54159e-01 -1.2792449e+03 -1.6373000e-01 9.7223720e+00 4 2 1 0 0 5
1.39919e-01 9.94366e-02 -1.3854972e+03 5.3732000e-01 1.0412820e+01 5 1 1 0 0 5
2.27001e-01 2.93594e-01 -1.7680653e+03 -2.7156900e+00 1.0916242e+01 5 1 1 0 0 11
1.73751e-01 2.21066e-01 -1.6372181e+03 4.3479000e-01 1.0573281e+01 5 1 1 0 0 9
-2.11084e-01 -9.58261e-02 -1.2463917e+03 1.0843100e+00 9.6895050e+00 4 1 2 0 0 4
-1.73788e-01 1.61750e-01 -1.5063079e+03 2.2273000e-01 1.0191453e+01 4 1 2 0 0 8
-1.52527e-01 6.27555e-02 -1.3819055e+03 6.4604000e-01 9.8479960e+00 4 1 2 0 0 6
6.96361e-02 -2.91992e-01 -1.1572455e+03 2.0869100e+00 9.0803320e+00 4 2 1 0 0 3
1.40007e-01 -1.65373e-01 -1.2920317e+03 8.5003000e-01 9.0451630e+00 4 2 1 0 0 5
1.98827e-01 -1.37070e-01 -1.4235150e+03 4.6383000e-01 9.5386680e+00 4 2 1 0 0 7
8.48753e-02 -1.27276e-01 -1.3553837e+03 9.8156000e-01 9.0097280e+00 4 2 1 0 0 5
9.13983e-03 -2.63276e-01 -1.3142651e+03 -3.0045000e-01 9.4868150e+00 4 2 1 0 0 5
4.76465e-02 7.00535e-02 -1.3369541e+03 2.1866000e-01 1.0328375e+01 5 1 1 0 0 5
-1.57358e-01 -3.46157e-02 -1.2454165e+03 5.4025000e-01 9.1916450e+00 4 1 2 0 0 4
1.93606e-01 2.29373e-01 -1.6103115e+03 -2.4727800e+00 1.0229100e+01 5 1 1 0 0 9
1.48416e-01 2.06171e-01 -1.4874218e+03 5.3343000e-01 9.8196430e+00 5 1 1 0 0 7
1.09024e-01 1.42844e-01 -1.3501270e+03 1.2321700e+00 9.8399050e+00 5 1 1 0 0 5
-2.19250e-01 3.51237e-02 -1.3743324e+03 -7.2020000e-02 1.0155346e+01 4 1 2 0 0 6
-1.62403e-01 1.15845e-01 -1.5157366e+03 -3.9486000e-01 1.0383390e+01 4 1 2 0 0 8
5.05076e-02 -1.32161e-01 -1.3307451e+03 1.6835300e+00 9.0193740e+00 4 2 1 0 0 5
6.88856e-02 -1.72150e-01 -1.3207679e+03 5.4290000e-01 9.2245140e+00 4 2 1 0 0 5
1.25347e-01 -8.88673e-02 -1.4661184e+03 2.6563000e-01 9.3777430e+00 4 2 1 0 0 7
1.39031e-01 1.01572e-01 -1.3885442e+03 5.1318000e-01 1.0363535e+01 5 1 1 0 0 5
2.30671e-01 2.78015e-01 -1.7650927e+03 -2.6320600e+00 1.0925949e+01 5 1 1 0 0 11
1.78446e-01 2.32664e-01 -1.6387980e+03 4.7309000e-01 1.0560732e+01 5 1 1 0 0 9
1.19579e-01 1.42567e-01 -1.5111292e+03 1.1517500e+00 1.0894023e+01 5 1 1 0 0 7
-3.34096e-01 -6.77811e-02 -1.2668829e+03 7.6667000e-01 9.5441530e+00 4 1 2 0 0 4
-2.47525e-01 1.11776e-01 -1.3993939e+03 5.8165000e-01 9.7233300e+00 4 1 2 0 0 6
7.05564e-02 -3.01578e-01 -1.1925696e+03 1.7617700e+00 8.9811240e+00 4 2 1 0 0 3
2.23048e-02 -2.45379e-01 -1.3155544e+03 -2.2630000e-01 9.5851680e+00 4 2 1 0 0 5
-2.10390e-01 -5.37769e-02 -1.2448494e+03 1.6972700e+00 9.9660130e+00 4 1 2 0 0 4
-1.44272e-01 5.71919e-02 -1.3671052e+03 1.6791300e+00 1.0248779e+01 4 1 2 0 0 6
-1.14679e-01 3.39998e-02 -1.3453802e+03 5.1382000e-01 9.7342310e+00 4 1 2 0 0 6
-1.28438e-01 1.12441e-01 -1.4903694e+03 -1.4747000e-01 1.0448905e+01 4 1 2 0 0 8
8.80769e-03 -2.62812e-01 -1.2775045e+03 -1.3463000e-01 9.7588580e+00 4 2 1 0 0 5
6.80954e-02 -3.00415e-01 -1.1840795e+03 1.6827600e+00 8.8721210e+00 4 2 1 0 0 3
9.88501e-02 -2.82378e-01 -1.1487631e+03 2.2575500e+00 9.1306640e+00 4 2 1 0 0 3
1.63088e-01 -1.74841e-01 -1.2776036e+03 1.9811300e+00 9.2901450e+00 4 2 1 0 0 5
2.26355e-01 -1.71350e-01 -1.4043582e+03 2.3888000e-01 9.5905680e+00 4 2 1 0 0 7
2.39371e-01 2.98199e-01 -1.6016118e+03 -2.5964000e+00 1.0245894e+01 5 1 1 0 0 9
1.85443e-01 2.87582e-01 -1.4743281e+03 3.9652000e-01 9.7264000e+00 5 1 1 0 0 7
5.99787e-02 6.85710e-02 -1.3135812e+03 6.7852000e-01 1.0302618e+01 5 1 1 0 0 5
1.84626e-01 1.90781e-01 -1.5980914e+03 -7.8276000e-01 1.1187616e+01 5 1 1 0 0 9
1.09427e-01 9.84843e-02 -1.4386080e+03 -1.8068200e+00 1.0617592e+01 5 1 1 0 0 7
1.67967e-01 1.90241e-01 -1.5983242e+03 -5.8892000e-01 1.1237477e+01 5 1 1 0 0 9
1.01887e-01 1.00429e-01 -1.4417968e+03 -1.7015300e+00 1.0860838e+01 5 1 1 0 0 7
-1.38155e-01 -2.18071e-02 -1.2217947e+03 1.0643200e+00 9.1516490e+00 4 1 2 0 0 4
-8.06162e-02 4.12967e-02 -1.3494030e+03 -9.3787000e-01 9.5305650e+00 4 1 2 0 0 6
-2.04221e-01 1.72049e-01 -1.4864702e+03 -4.1284000e-01 1.0727520e+01 4 1 2 0 0 8
-8.64880e-02 4.04082e-02 -1.3514060e+03 -8.1975000e-01 9.6636570e+00 4 1 2 0 0 6
1.75103e-01 -1.06635e-01 -1.4176356e+03 7.7866000e-01 9.4226310e+00 4 2 1 0 0 7
1.19617e-01 -1.04895e-01 -1.4340671e+03 2.0788000e-01 9.8388780e+00 4 2 1 0 0 7
1.50020e-01 -9.08825e-02 -1.4178984e+03 8.6737000e-01 9.6758350e+00 4 2 1 0 0 7
-1.59924e-01 1.87198e-01 -1.4630568e+03 -1.3542000e-01 1.1042155e+01 4 1 2 0 0 8
1.85340e-01 2.07103e-01 -1.6120471e+03 -2.6040400e+00 1.0357041e+01 5 1 1 0 0 9
1.42592e-01 1.84453e-01 -1.4898813e+03 4.4152000e-01 9.8553300e+00 5 1 1 0 0 7
1.66558e-01 1.92077e-01 -1.6171666e+03 -5.6219000e-01 1.1042224e+01 5 1 1 0 0 9
2.68764e-01 -1.11156e-01 -1.5666589e+03 -2.2909200e+00 9.8206480e+00 4 2 1 0 0 9
1.49979e-01 -8.43607e-02 -1.4424562e+03 7.4230000e-01 9.3096230e+00 4 2 1 0 0 7
1.28156e-01 1.44055e-01 -1.4976600e+03 1.2187400e+00 1.0700816e+01 5 1 1 0 0 7
1.64326e-01 1.83238e-01 -1.6200062e+03 -7.5329000e-01 1.1045827e+01 5 1 1 0 0 9
-3.22819e-01 -5.68048e-02 -1.2599891e+03 9.7040000e-01 9.7230900e+00 4 1 2 0 0 4
-2.70056e-01 2.21185e-01 -1.5254904e+03 4.9540000e-02 1.0165164e+01 4 1 2 0 0 8
7.16076e-02 -2.98031e-01 -1.1806371e+03 2.1936600e+00 9.2492850e+00 4 2 1 0 0 3
1.79878e-01 -1.44794e-01 -1.4502435e+03 3.9768000e-01 9.4255380e+00 4 2 1 0 0 7
-3.75004e-01 -6.67929e-02 -1.2587042e+03 9.1858000e-01 9.5989860e+00 4 1 2 0 0 4
-2.64694e-01 1.29658e-01 -1.3801875e+03 5.0045000e-01 9.7103700e+00 4 1 2 0 0 6
-2.78974e-01 2.03346e-01 -1.5088645e+03 -3.3717000e-01 1.0236637e+01 4 1 2 0 0 8
-1.59404e-01 1.19593e-01 -1.5170640e+03 -4.3331000e-01 1.0417443e+01 4 1 2 0 0 8
7.36190e-02 -1.08760e-01 -1.3375613e+03 1.1050200e+00 8.9429810e+00 4 2 1 0 0 5
1.22999e-01 -8.66568e-02 -1.4650028e+03 1.6365000e-01 9.4548570e+00 4 2 1 0 0 7
3.94171e-02 -2.74659e-01 -1.3141354e+03 -1.9295000e-01 9.5569100e+00 4 2 1 0 0 5
1.71976e-02 -2.51893e-01 -1.3166019e+03 -2.5216000e-01 9.5530670e+00 4 2 1 0 0 5
-2.22894e-01 1.11587e-03 -1.2084259e+03 1.7372100e+00 9.2165330e+00 4 1 2 0 0 4
-1.72621e-01 6.38975e-02 -1.3326222e+03 3.8780000e-02 9.4735760e+00 4 1 2 0 0 6
-1.39612e-01 7.10603e-02 -1.3633674e+03 6.1262000e-01 9.7769870e+00 4 1 2 0 0 6
-1.23826e-01 1.21856e-01 -1.4921010e+03 -1.3061000e-01 1.0336317e+01 4 1 2 0 0 8
1.91494e-01 -1.50338e-01 -1.4548457e+03 2.1456000e-01 9.4446810e+00 4 2 1 0 0 7
1.19367e-01 -1.95411e-01 -1.3171409e+03 5.5765000e-01 9.3988870e+00 4 2 1 0 0 5
1.65457e-01 -1.66559e-01 -1.2758656e+03 8.3226000e-01 9.0238770e+00 4 2 1 0 0 5
2.35947e-01 -1.65459e-01 -1.4063707e+03 2.3357000e-01 9.5670140e+00 4 2 1 0 0 7
1.68303e-01 2.58453e-01 -1.4972939e+03 1.3098000e-01 9.7996910e+00 5 1 1 0 0 7
-3.80379e-01 1.39105e-01 -1.3908860e+03 -8.4730000e-02 9.2898150e+00 4 1 2 0 0 6
9.98338e-02 -1.76452e-01 -1.3188201e+03 1.9238000e-01 8.5952250e+00 4 2 1 0 0 5
5.02136e-02 7.33794e-02 -1.3365485e+03 2.3091000e-01 1.0358983e+01 5 1 1 0 0 5
-1.62740e-01 -3.98785e-02 -1.2456384e+03 6.1262000e-01 9.2086960e+00 4 1 2 0 0 4
1.35295e-01 1.93128e-01 -1.5126025e+03 4.4230000e-02 9.8745110e+00 5 1 1 0 0 7
-3.26467e-01 1.64699e-01 -1.3797070e+03 -7.8650000e-02 9.2986690e+00 4 1 2 0 0 6
-2.52490e-01 9.30031e-02 -1.3790360e+03 1.4635000e-01 9.4177300e+00 4 1 2 0 0 6
8.81471e-02 -1.49324e-01 -1.3105858e+03 3.9588000e-01 8.7171440e+00 4 2 1 0 0 5
-3.52795e-02 -2.64811e-01 -1.1902808e+03 2.4020200e+00 9.0189960e+00 4 2 1 0 0 3
1.08235e-01 1.40617e-01 -1.5177507e+03 9.2079000e-01 1.0523057e+01 5 1 1 0 0 7
-3.74542e-01 -1.83700e-02 -1.2692742e+03 1.7167900e+00 9.8060450e+00 4 1 2 0 0 4
-3.78610e-01 2.59266e-01 -1.5408755e+03 -1.6847000e-01 1.0056910e+01 4 1 2 0 0 8
-3.31193e-01 1.12483e-01 -1.4026621e+03 1.1008000e-01 9.9966900e+00 4 1 2 0 0 6
-3.74542e-01 -1.83700e-02 -1.2692742e+03 1.7167900e+00 9.8060450e+00 4 1 2 0 0 4
3.66546e-02 -3.06389e-01 -1.1867847e+03 2.1907600e+00 9.1033840e+00 4 2 1 0 0 3
1.61736e-01 -1.54276e-01 -1.4674431e+03 8.3160000e-02 9.3546730e+00 4 2 1 0 0 7
9.39715e-02 -2.07166e-01 -1.3270852e+03 3.9107000e-01 9.3480530e+00 4 2 1 0 0 5
-2.96610e-01 1.81711e-02 -1.2306360e+03 1.2702800e+00 8.9444160e+00 4 1 2 0 0 4
-2.88278e-02 -2.75964e-01 -1.2080706e+03 2.2916600e+00 8.9964060e+00 4 2 1 0 0 3
-2.02604e-01 7.62389e-02 -1.3611707e+03 1.8626000e-01 9.4122580e+00 4 1 2 0 0 6
-1.97924e-01 6.17373e-02 -1.3687446e+03 9.6442000e-01 1.0035584e+01 4 1 2 0 0 6
1.31591e-01 -1.63920e-01 -1.2741821e+03 5.0616000e-01 8.7667430e+00 4 2 1 0 0 5
1.16478e-01 -1.95355e-01 -1.2814143e+03 1.2741400e+00 9.4906890e+00 4 2 1 0 0 5
1.00860e-01 -1.54498e-01 -1.3070028e+03 2.9187000e-01 8.5552550e+00 4 2 1 0 0 5
1.11033e-01 -1.72225e-01 -1.3062217e+03 5.2921000e-01 8.6828960e+00 4 2 1 0 0 5
2.23462e-01 1.11241e-01 -1.3519645e+03 1.1012100e+00 9.9954310e+00 5 1 1 0 0 5
2.53994e-01 1.25968e-01 -1.4826549e+03 -9.8864000e-01 1.0323812e+01 5 1 1 0 0 7
2.05661e-01 2.82491e-01 -1.7606688e+03 -2.8475100e+00 1.1055492e+01 5 1 1 0 0 11
1.44586e-01 2.24065e-01 -1.6296110e+03 5.7940000e-01 1.0685511e+01 5 1 1 0 0 9
1.05792e-01 9.05903e-02 -1.3619189e+03 1.5089100e+00 1.1507968e+01 5 1 1 0 0 5
1.18755e-01 1.24969e-01 -1.5085443e+03 -5.0357000e-01 1.1004268e+01 5 1 1 0 0 7
2.16520e-01 2.87681e-01 -1.7591434e+03 -2.7521600e+00 1.1078290e+01 5 1 1 0 0 11
1.61954e-01 2.35694e-01 -1.6286815e+03 5.8464000e-01 1.0533383e+01 5 1 1 0 0 9
1.03023e-01 1.52358e-01 -1.4910366e+03 1.4994600e+00 1.0837768e+01 5 1 1 0 0 7
1.22779e-01 1.00626e-01 -1.3583479e+03 1.5841600e+00 1.1338530e+01 5 1 1 0 0 5
1.55228e-01 1.90097e-01 -1.6172786e+03 -7.4860000e-01 1.1035201e+01 5 1 1 0 0 9
1.20099e-01 1.31846e-01 -1.5065801e+03 -4.8353000e-01 1.0933648e+01 5 1 1 0 0 7
-1.52060e-01 6.64485e-02 -1.3552288e+03 8.0691000e-01 9.6990940e+00 4 1 2 0 0 6
-2.17190e-01 -1.11340e-01 -1.2198605e+03 2.3087200e+00 1.0733670e+01 4 1 2 0 0 4
-1.43205e-01 1.20409e-01 -1.4887996e+03 -1.3428000e-01 1.0262404e+01 4 1 2 0 0 8
-1.88019e-01 4.47297e-03 -1.3776163e+03 -5.2800000e-03 9.9766370e+00 4 1 2 0 0 6
1.31705e-01 -2.38605e-01 -1.2875388e+03 6.7154000e-01 9.2469730e+00 4 2 1 0 0 5
6.81796e-02 -2.74518e-01 -1.1548856e+03 2.0848900e+00 9.2234340e+00 4 2 1 0 0 3
1.60841e-01 -1.71377e-01 -1.2747180e+03 9.1928000e-01 8.8693860e+00 4 2 1 0 0 5
2.41882e-01 -1.78417e-01 -1.4080831e+03 1.7240000e-01 9.4131610e+00 4 2 1 0 0 7
1.09017e-01 -2.31026e-01 -1.2871481e+03 6.9384000e-01 9.1983040e+00 4 2 1 0 0 5
5.46668e-02 -2.71503e-01 -1.1564856e+03 2.0236000e+00 8.8771490e+00 4 2 1 0 0 3
5.15080e-02 -8.92514e-02 -1.3125063e+03 1.2342400e+00 9.1256920e+00 4 2 1 0 0 5
9.80587e-02 -6.91259e-02 -1.4455322e+03 9.7450000e-02 9.6301370e+00 4 2 1 0 0 7
-1.92937e-01 1.62360e-01 -1.4781992e+03 -3.2869000e-01 1.0616254e+01 4 1 2 0 0 8
5.75758e-02 -1.10522e-01 -1.2905259e+03 1.0207000e+00 9.4551910e+00 4 2 1 0 0 5
